Distribution O
of O
tyrosine O
- O
hydroxylase O
- O
immunoreactive O
neurons O
in O
the O
hypothalamus B-BrainRegion
of O
rats O
. O

The O
distribution O
and O
morphology O
of O
cells O
containing O
tyrosine O
hydroxylase O
( O
TH O
) O
immunoreactivity O
in O
the O
hypothalamus B-BrainRegion
of O
rats O
were O
studied O
by O
using O
a O
modified O
immunoperoxidase O
technique O
. O

The O
tyrosine O
hydroxylase O
( O
TH O
) O
cell O
system O
is O
more O
complexly O
organized O
than O
was O
previously O
thought O
. O

On O
the O
basis O
of O
their O
clustering O
patterns O
, O
hypothalamic B-BrainRegion
tyrosine O
hydroxylase O
( O
TH O
) O
neurons O
could O
be O
subdivided O
into O
two O
groups O
: O
dorsal O
and O
ventral O
. O

The O
ventral O
group O
consists O
of O
a O
prominent O
aggregate O
of O
cells O
located O
in O
the O
caudal B-BrainRegion
part I-BrainRegion
of I-BrainRegion
the I-BrainRegion
arcuate I-BrainRegion
nucleus I-BrainRegion
. O

From O
here O
, O
cells O
extend O
around O
the O
caudal B-BrainRegion
part I-BrainRegion
of I-BrainRegion
the I-BrainRegion
ventromedial I-BrainRegion
and I-BrainRegion
dorsomedial I-BrainRegion
nuclei I-BrainRegion
and O
the O
base B-BrainRegion
of I-BrainRegion
the I-BrainRegion
diencephalon I-BrainRegion
. O

Tyrosine O
hydroxylase O
- O
positive O
cells O
are O
present O
throughout O
the O
arcuate B-BrainRegion
nucleus I-BrainRegion
, O
except O
in O
its O
ventromedial O
part O
. O

Anteriorly O
, O
immunoreactive O
cells O
appear O
in O
the O
suprachiasmatic B-BrainRegion
and I-BrainRegion
supraoptic I-BrainRegion
nuclei I-BrainRegion
, O
in O
the O
retrochiasmatic B-BrainRegion
area I-BrainRegion
, O
and O
in O
the O
ventral O
part O
of O
the O
anterior B-BrainRegion
hypothalamic I-BrainRegion
nucleus I-BrainRegion
. O

The O
dorsal O
group O
has O
its O
main O
concentration O
of O
cells O
in O
the O
medial B-BrainRegion
part I-BrainRegion
of I-BrainRegion
the I-BrainRegion
zona I-BrainRegion
incerta I-BrainRegion
, O
from O
which O
two O
clusters O
of O
cells O
, O
one O
medial O
and O
one O
lateral O
, O
extend O
rostralward O
. O

The O
medial O
group O
comprises O
cells O
in O
the O
medial O
part O
of O
the O
dorsomedial B-BrainRegion
, I-BrainRegion
paraventricular I-BrainRegion
, I-BrainRegion
and I-BrainRegion
anterior I-BrainRegion
hypothalamic I-BrainRegion
nuclei I-BrainRegion
. O

These O
cells O
adjoin O
the O
periventricular O
cells O
. O

The O
lateral O
group O
of O
cells O
emanating O
from O
the O
zona B-BrainRegion
incerta I-BrainRegion
occupies O
the O
lateral B-BrainRegion
part I-BrainRegion
of I-BrainRegion
the I-BrainRegion
dorsomedial I-BrainRegion
and I-BrainRegion
anterior I-BrainRegion
hypothalamic I-BrainRegion
nuclei I-BrainRegion
and O
the O
dorsal B-BrainRegion
hypothalamic I-BrainRegion
area I-BrainRegion
. O

The O
dorsal O
and O
ventral O
tyrosine O
hydroxylase O
( O
TH O
) O
cell O
groups O
are O
in O
continuity O
medially O
in O
the O
periventricular O
layer O
, O
and O
laterally O
through O
the O
cells O
that O
surround O
the O
ventromedial B-BrainRegion
nucleus I-BrainRegion
. O

Although O
the O
cells O
vary O
widely O
in O
size O
, O
shape O
, O
and O
dendritic O
arborization O
pattern O
, O
there O
are O
two O
main O
cell O
types O
. O

Small O
( O
21 O
X O
11 O
microns O
) O
, O
round O
to O
fusiform O
cells O
, O
with O
two O
or O
three O
dendrites O
arborizing O
simply O
, O
were O
frequently O
seen O
in O
the O
arcuate B-BrainRegion
, O
suprachiasmatic B-BrainRegion
, I-BrainRegion
periventricular I-BrainRegion
, I-BrainRegion
supramammillary I-BrainRegion
nuclei I-BrainRegion
and O
at O
the O
borders O
of O
the O
ventromedial B-BrainRegion
nucleus I-BrainRegion
. O

The O
other O
cell O
type O
is O
larger O
( O
40 O
X O
15 O
microns O
) O
and O
multipolar O
, O
with O
three O
to O
five O
frequently O
branching O
dendrites O
. O

The O
dendritic O
field O
is O
large O
and O
the O
cells O
are O
intensely O
tyrosine O
hydroxylase O
( O
TH O
) O
- O
immunoreactive O
. O

Although O
the O
larger O
cells O
occur O
occasionally O
in O
every O
hypothalamic B-BrainRegion
nucleus I-BrainRegion
, O
their O
principal O
locations O
are O
in O
the O
dorsal B-BrainRegion
parts I-BrainRegion
of I-BrainRegion
the I-BrainRegion
dorsomedial I-BrainRegion
, I-BrainRegion
posterior I-BrainRegion
hypothalamic I-BrainRegion
nuclei I-BrainRegion
and O
the O
dorsal B-BrainRegion
and I-BrainRegion
lateral I-BrainRegion
parts I-BrainRegion
of I-BrainRegion
the I-BrainRegion
zona I-BrainRegion
incerta I-BrainRegion
, O
and O
in O
the O
areas O
dorsal B-BrainRegion
and I-BrainRegion
medial I-BrainRegion
to I-BrainRegion
the I-BrainRegion
mammillothalamic I-BrainRegion
tract I-BrainRegion
at O
caudal O
hypothalamic B-BrainRegion
levels O
. O

In O
this O
paper O
we O
give O
a O
detailed O
description O
of O
tyrosine O
hydroxylase O
( O
TH O
) O
- O
immunoreactive O
fibers O
and O
terminals O
in O
the O
hypothalamus B-BrainRegion
and O
a O
comparison O
with O
previous O
studies O
of O
catecholamine O
cells O
in O
the O
hypothalamus B-BrainRegion
. O

The O
projections O
from O
striate B-BrainRegion
cortex I-BrainRegion
( O
V1 B-BrainRegion
) O
to O
areas B-BrainRegion
V2 I-BrainRegion
and O
V3 B-BrainRegion
in O
the O
macaque O
monkey O
: O
asymmetries O
, O
areal O
boundaries O
, O
and O
patchy O
connections O
. O

The O
organization O
of O
projections O
from O
V1 B-BrainRegion
to O
areas B-BrainRegion
V2 I-BrainRegion
and O
V3 B-BrainRegion
in O
the O
macaque O
monkey O
was O
studied O
with O
a O
combination O
of O
anatomical O
techniques O
, O
including O
lesions O
and O
tracer O
injections O
made O
in O
different O
portions O
of O
V1 B-BrainRegion
and O
V2 B-BrainRegion
in O
20 O
experimental O
hemispheres O
. O

Our O
results O
indicate O
that O
dorsal B-BrainRegion
V1 I-BrainRegion
( O
representing O
the O
inferior B-BrainRegion
contralateral I-BrainRegion
visual I-BrainRegion
quadrant I-BrainRegion
) O
consistently O
projects O
in O
topographically O
organized O
fashion O
to O
V3 B-BrainRegion
in O
the O
lunate B-BrainRegion
and I-BrainRegion
parietooccipital I-BrainRegion
sulci I-BrainRegion
as O
well O
as O
to O
the O
middle B-BrainRegion
temporal I-BrainRegion
area I-BrainRegion
( O
MT O
) O
and O
dorsal B-BrainRegion
V2 I-BrainRegion
. O

In O
contrast O
, O
ventral B-BrainRegion
V1 I-BrainRegion
( O
representing O
the O
superior B-BrainRegion
contralateral I-BrainRegion
quadrant I-BrainRegion
) O
projects O
only O
to O
middle B-BrainRegion
temporal I-BrainRegion
area I-BrainRegion
( O
MT O
) O
and O
ventral B-BrainRegion
V2 I-BrainRegion
. O

A O
corresponding O
dorsoventral O
asymmetry O
in O
myeloarchitecture O
supports O
the O
idea O
that O
V3 B-BrainRegion
is O
an O
area O
that O
is O
restricted O
to O
dorsal B-BrainRegion
extrastriate I-BrainRegion
cortex I-BrainRegion
and O
lacks O
a O
complete O
representation O
of O
the O
visual O
field O
. O

The O
average O
surface O
area O
of O
myeloarchitectonically O
identified O
V3 O
was O
89 O
mm2 O
. O

Additional O
information O
was O
obtained O
concerning O
the O
laminar O
distribution O
of O
connections O
from O
V1 B-BrainRegion
to O
V2 B-BrainRegion
and O
V3 B-BrainRegion
, O
the O
patchiness O
of O
these O
projections O
, O
and O
the O
consistency O
of O
projections O
to O
other O
extrastriate O
areas O
, O
including O
V4 B-BrainRegion
and O
V3A B-BrainRegion
. O

Identification O
of O
central O
nervous O
system O
neurons O
that O
innervate O
the O
bladder O
body O
, O
bladder O
base O
, O
or O
external O
urethral O
sphincter O
of O
female O
rats O
: O
a O
transneuronal O
tracing O
study O
using O
pseudorabies O
virus O
. O

Transneuronal O
tracing O
techniques O
were O
used O
to O
identify O
the O
putative O
spinal B-BrainRegion
and O
brainstem B-BrainRegion
neurons O
involved O
in O
continence O
and O
voiding O
in O
the O
female O
rat O
. O

Pseudorabies O
virus O
, O
Bartha O
' O
s O
K O
strain O
, O
was O
injected O
into O
either O
the O
external O
urethral O
sphincter O
, O
the O
bladder O
base O
, O
or O
the O
bladder O
body O
. O

After O
3 O
- O
5 O
days O
, O
the O
rats O
were O
perfused O
with O
fixative O
, O
and O
virus O
- O
labelled O
cells O
were O
identified O
by O
using O
immunohistochemistry O
. O

External O
urethral O
sphincter O
( O
EUS O
) O
injections O
resulted O
in O
labelling O
of O
pudendal O
motoneurons O
in O
the O
dorsolateral O
nucleus O
of O
L6 O
. O

Putative O
spinal B-BrainRegion
interneurons O
were O
found O
in O
the O
medial B-BrainRegion
cord I-BrainRegion
from O
T13 O
to O
S1 O
and O
in O
the O
lateral B-BrainRegion
gray I-BrainRegion
of O
T13 O
- O
L2 O
and O
L5 O
- O
S1 O
. O

After O
both O
bladder O
base O
and O
bladder O
body O
injections O
, O
the O
majority O
of O
pseudorabies O
virus O
- O
labelled O
cells O
were O
found O
in O
the O
lateral B-BrainRegion
gray I-BrainRegion
and O
medial B-BrainRegion
cord I-BrainRegion
of O
L6 O
- O
S1 O
. O

A O
number O
of O
those O
found O
in O
the O
intermediolateral B-BrainRegion
cell I-BrainRegion
column I-BrainRegion
resembled O
the O
parasympathetic O
preganglionic O
neurons O
; O
the O
remaining O
neurons O
in O
the O
lateral B-BrainRegion
and I-BrainRegion
medial I-BrainRegion
gray I-BrainRegion
were O
presumed O
to O
be O
interneurons O
. O

Very O
few O
pseudorabies O
virus O
- O
labelled O
cells O
were O
found O
rostral O
to O
T10 O
. O

In O
the O
brainstem B-BrainRegion
, O
transneuronally O
labelled O
cells O
were O
found O
in O
the O
parapyramidal B-BrainRegion
medullary I-BrainRegion
reticular I-BrainRegion
formation I-BrainRegion
, O
Barrington B-BrainRegion
' I-BrainRegion
s I-BrainRegion
nucleus I-BrainRegion
, O
raphe B-BrainRegion
magnus I-BrainRegion
, O
raphe B-BrainRegion
pallidus I-BrainRegion
, O
subcoeruleus B-BrainRegion
pars I-BrainRegion
alpha I-BrainRegion
, O
locus B-BrainRegion
coeruleus I-BrainRegion
, O
the O
A5 O
noradrenergic O
cell O
group O
, O
and O
ventromedial B-BrainRegion
periaqueductal I-BrainRegion
gray I-BrainRegion
after O
all O
injection O
sites O
. O

Pseudorabies O
virus O
- O
labelled O
cells O
were O
also O
seen O
in O
the O
forebrain B-BrainRegion
following O
the O
longest O
survival O
times O
; O
areas O
consistently O
labelled O
included O
the O
lateral B-BrainRegion
hypothalamus I-BrainRegion
, O
the O
parvocellular B-BrainRegion
region I-BrainRegion
of I-BrainRegion
the I-BrainRegion
paraventricular I-BrainRegion
nucleus I-BrainRegion
, O
and O
the O
medial B-BrainRegion
preoptic I-BrainRegion
area I-BrainRegion
. O

These O
studies O
indicate O
that O
there O
is O
a O
substantial O
overlap O
of O
central O
nervous O
system O
neurons O
that O
innervate O
the O
External O
urethral O
sphincter O
( O
EUS O
) O
and O
the O
bladder O
in O
the O
female O
. O

Co O
- O
occurrence O
of O
calcium O
- O
binding O
proteins O
and O
calcium O
- O
permeable O
glutamate O
receptors O
in O
the O
primary B-BrainRegion
gustatory I-BrainRegion
nucleus I-BrainRegion
of O
goldfish O
. O

Primary B-BrainRegion
vagal I-BrainRegion
gustatory I-BrainRegion
afferents O
utilize O
glutamate O
as O
a O
neurotransmitter O
acting O
on O
AMPA O
/ O
kainate O
receptors O
of O
second O
- O
order O
neurons O
. O

Some O
forms O
of O
ionotropic O
glutamate O
receptors O
permit O
passage O
of O
Ca O
+ O
+ O
ions O
upon O
activation O
by O
appropriate O
ligands O
. O

Calcium O
- O
binding O
proteins O
( O
CaBPs O
) O
play O
a O
buffering O
role O
for O
regulating O
the O
concentration O
of O
intracellular O
calcium O
. O

In O
the O
present O
study O
, O
we O
used O
immunohistochemistry O
to O
examine O
the O
distribution O
and O
morphology O
of O
neurons O
with O
Calcium O
- O
binding O
proteins O
( O
CaBPs O
) O
, O
including O
calretinin O
, O
calbindin O
, O
and O
parvalbumin O
, O
and O
to O
compare O
this O
distribution O
with O
neurons O
exhibiting O
Ca O
+ O
+ O
- O
permeable O
glutamate O
receptors O
as O
determined O
by O
kainate O
- O
stimulated O
uptake O
of O
Co O
+ O
+ O
in O
the O
vagal B-BrainRegion
lobe I-BrainRegion
of O
goldfish O
. O

Calretinin O
- O
and O
calbindin O
- O
positive O
neurons O
occurred O
throughout O
the O
sensory O
zone O
including O
round O
unipolar O
, O
horizontal O
; O
and O
perpendicular O
bipolar O
or O
multipolar O
somata O
. O

Parvalbumin O
neurons O
were O
mainly O
round O
monopolar O
neurons O
, O
especially O
common O
in O
the O
superficial O
layers O
of O
the O
sensory O
zone O
. O

In O
the O
motor O
zone O
, O
while O
parvalbumin O
labeled O
nearly O
all O
motoneurons O
, O
calretinin O
labeled O
only O
external O
motoneurons O
. O

In O
double O
labeling O
with O
calretinin O
and O
parvalbumin O
, O
few O
neurons O
in O
the O
sensory O
layer O
labeled O
with O
both O
antisera O
. O

Immunocytochemistry O
following O
kainate O
- O
stimulate O
uptake O
of O
Co O
+ O
+ O
showed O
that O
most O
calretinin O
, O
but O
few O
parvalbumin O
immunopositive O
neurons O
also O
were O
labeled O
by O
cobalt O
in O
the O
central O
and O
deep O
layers O
of O
the O
sensory O
zone O
. O

All O
motoneurons O
were O
labeled O
by O
Co O
+ O
+ O
, O
including O
those O
immunoreactive O
for O
calretinin O
or O
parvalbumin O
. O

These O
results O
indicate O
that O
calretinin O
expression O
is O
strongly O
correlated O
with O
calcium O
- O
permeable O
ionotropic O
glutamate O
receptors O
in O
the O
neurons O
of O
the O
sensory O
zone O
of O
the O
goldfish O
vagal B-BrainRegion
lobe I-BrainRegion
, O
but O
even O
within O
this O
limited O
region O
, O
not O
all O
Ca O
+ O
+ O
- O
permeable O
neurons O
possess O
any O
of O
the O
Calcium O
- O
binding O
proteins O
( O
CaBPs O
) O
examined O
. O

Afferent O
innervation O
of O
outer O
hair O
cells O
in O
adult O
cats O
: O
I O
. O

Light O
microscopic O
analysis O
of O
fibers O
labeled O
with O
horseradish O
peroxidase O
. O

Outer O
spiral O
fibers O
( O
OSFs O
) O
, O
the O
afferent O
innervation O
of O
the O
outer O
hair O
cells O
( O
OHCs O
) O
, O
were O
retrogradely O
labeled O
following O
horseradish O
peroxidase O
injections O
into O
the O
cat O
' O
s O
auditory B-BrainRegion
nerve I-BrainRegion
. O

The O
peripheral O
branching O
patterns O
of O
85 O
Outer O
spiral O
fibers O
( O
OSFs O
) O
from O
adult O
cochleas B-BrainRegion
were O
reconstructed O
. O

Fibers O
contacted O
outer O
hair O
cells O
( O
OHCs O
) O
via O
terminal O
or O
en O
passant O
swellings O
; O
however O
, O
the O
latter O
were O
seen O
exclusively O
in O
the O
apical B-BrainRegion
half I-BrainRegion
of I-BrainRegion
the I-BrainRegion
cochlea I-BrainRegion
. O

Many O
Outer O
