Dopamine O
and O
nitric O
oxide O
control O
both O
flickering O
and O
steady O
- O
light O
- O
induced O
cone O
contraction O
and O
horizontal O
cell O
spinule O
formation O
in O
the O
teleost O
( O
carp O
) O
retina B-BrainRegion
: O
serial O
interaction O
of O
dopamine O
and O
nitric O
oxide O
. O

Adaptation O
to O
ambient O
light O
, O
which O
is O
an O
important O
characteristic O
of O
the O
vertebrate O
visual O
system O
, O
involves O
cellular O
and O
subcellular O
( O
synaptic O
) O
plasticity O
of O
the O
retina B-BrainRegion
. O

The O
present O
study O
investigated O
dopamine O
( O
DA O
) O
and O
nitric O
oxide O
( O
NO O
) O
as O
possible O
neurochemical O
modulators O
controlling O
cone O
photomechanical O
movements O
( O
PMMs O
) O
and O
horizontal O
cell O
( O
HC O
) O
spinules O
in O
relation O
to O
steady O
and O
flickering O
light O
adaptation O
in O
the O
carp O
retina O
. O

Haloperidol O
( O
HAL O
; O
a O
nonspecific O
dopamine O
( O
DA O
) O
receptor O
blocker O
) O
or O
cPTIO O
( O
a O
nitric O
oxide O
( O
NO O
) O
scavenger O
) O
largely O
inhibited O
the O
cone O
photomechanical O
movements O
( O
PMMs O
) O
and O
horizontal O
cell O
( O
HC O
) O
spinule O
formation O
induced O
by O
either O
steady O
or O
flickering O
light O
. O

These O
results O
suggested O
that O
both O
dopamine O
( O
DA O
) O
and O
nitric O
oxide O
( O
NO O
) O
could O
be O
involved O
in O
the O
light O
- O
adaptation O
changes O
induced O
by O
either O
pattern O
of O
input O
and O
that O
dopamine O
( O
DA O
) O
and O
nitric O
oxide O
( O
NO O
) O
effects O
may O
not O
be O
completely O
independent O
. O

The O
possibility O
that O
nitric O
oxide O
( O
NO O
) O
and O
dopamine O
( O
DA O
) O
interact O
serially O
was O
evaluated O
pharmacologically O
by O
cross O
- O
antagonist O
application O
( O
i O
. O

e O
. O

, O
dopamine O
( O
DA O
) O
+ O
cPTIO O
or O
nitric O
oxide O
( O
NO O
) O
+ O
Haloperidol O
( O
HAL O
) O
) O
. O

When O
a O
nitric O
oxide O
( O
NO O
) O
donor O
was O
coapplied O
with O
Haloperidol O
( O
HAL O
) O
to O
dark O
- O
adapted O
eyecups O
, O
normal O
light O
- O
adaptive O
cone O
photomechanical O
movements O
( O
PMMs O
) O
and O
horizontal O
cell O
( O
HC O
) O
spinules O
occurred O
. O

In O
contrast O
, O
when O
dopamine O
( O
DA O
) O
was O
applied O
in O
the O
presence O
of O
cPTIO O
, O
the O
dark O
- O
adapted O
state O
persisted O
. O

It O
was O
concluded O
1 O
) O
that O
dopamine O
( O
DA O
) O
and O
nitric O
oxide O
( O
NO O
) O
are O
both O
light O
- O
adaptive O
neurochemicals O
, O
released O
in O
the O
retina B-BrainRegion
during O
either O
steady O
or O
flickering O
light O
; O
2 O
) O
that O
the O
effects O
of O
dopamine O
( O
DA O
) O
and O
nitric O
oxide O
( O
NO O
) O
on O
light O
- O
adaptive O
cone O
photomechanical O
movements O
( O
PMMs O
) O
and O
horizontal O
cell O
( O
HC O
) O
spinules O
do O
not O
occur O
in O
parallel O
; O
and O
3 O
) O
that O
nitric O
oxide O
( O
NO O
) O
and O
dopamine O
( O
DA O
) O
act O
mainly O
in O
series O
, O
specifically O
as O
follows O
: O
Light O
- O
- O
& O
gt O
; O
dopamine O
( O
DA O
) O
- O
- O
> O
nitric O
oxide O
( O
NO O
) O
- O
- O
> O
Cone O
photomechanical O
movements O
( O
PMMs O
) O
+ O
horizontal O
cell O
( O
HC O
) O
spinules O
. O

Chemical O
phenotypes O
of O
muscle O
and O
cutaneous O
afferent O
neurons O
in O
the O
rat O
trigeminal B-BrainRegion
ganglion O
. O

Retrograde O
labeling O
was O
combined O
with O
cytochemistry O
to O
investigate O
phenotypic O
differences O
in O
primary O
afferent O
neurons O
relaying O
sensory O
information O
from O
deep O
and O
superficial O
craniofacial O
tissues O
. O

Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
, O
substance O
P O
( O
SP O
) O
, O
somatostatin O
( O
SOM O
) O
immunoreactivity O
and O
isolectin O
IB4 O
, O
and O
cholera O
toxin O
B O
( O
ChTB O
) O
binding O
were O
examined O
for O
trigeminal B-BrainRegion
masticatory O
muscle O
and O
cutaneous O
afferent O
neurons O
. O

Somata O
labeled O
from O
muscle O
were O
larger O
than O
cutaneous O
afferent O
neurons O
. O

Muscle O
afferent O
neurons O
exhibited O
positive O
staining O
as O
follows O
: O
22 O
% O
Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
, O
5 O
% O
substance O
P O
( O
SP O
) O
, O
0 O
% O
somatostatin O
( O
SOM O
) O
; O
18 O
% O
cholera O
toxin O
B O
( O
ChTB O
) O
, O
5 O
% O
IB4 O
. O

The O
somata O
of O
Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
- O
and O
substance O
P O
( O
SP O
) O
- O
positive O
muscle O
afferent O
neurons O
were O
smaller O
than O
that O
of O
the O
overall O
muscle O
afferent O
population O
. O

Size O
differences O
were O
not O
detected O
between O
IB4 O
- O
or O
cholera O
toxin O
B O
( O
ChTB O
) O
- O
binding O
muscle O
afferent O
neurons O
and O
the O
total O
muscle O
afferent O
population O
. O

The O
following O
distribution O
was O
found O
for O
cutaneous O
afferent O
neurons O
: O
26 O
% O
Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
, O
7 O
% O
substance O
P O
( O
SP O
) O
, O
1 O
% O
somatostatin O
( O
SOM O
) O
, O
26 O
% O
cholera O
toxin O
B O
( O
ChTB O
) O
, O
44 O
% O
IB4 O
. O

Cutaneous O
afferent O
neurons O
positive O
for O
substance O
P O
( O
SP O
) O
were O
smaller O
, O
while O
cholera O
toxin O
B O
( O
ChTB O
) O
- O
binding O
cutaneous O
afferents O
were O
larger O
than O
the O
overall O
cutaneous O
afferent O
population O
. O

No O
size O
differences O
were O
found O
between O
cutaneous O
Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
- O
, O
somatostatin O
( O
SOM O
) O
- O
, O
or O
IB4 O
- O
positive O
neurons O
and O
the O
total O
cutaneous O
afferent O
population O
. O

Target O
- O
specific O
differences O
exist O
for O
somatostatin O
( O
SOM O
) O
and O
IB4 O
. O

The O
percentage O
of O
cutaneous O
afferent O
neurons O
positive O
for O
somatostatin O
( O
SOM O
) O
and O
IB4 O
exceeds O
that O
for O
somatostatin O
( O
SOM O
) O
- O
or O
IB4 O
- O
positive O
muscle O
afferents O
. O

The O
number O
of O
retrogradely O
labeled O
neurons O
never O
differed O
between O
sexes O
. O

The O
percentage O
of O
retrogradely O
labeled O
muscle O
afferent O
neurons O
that O
were O
Calcitonin O
gene O
- O
related O
peptide O
( O
CGRP O
) O
- O
positive O
was O
greater O
in O
males O
than O
females O
. O

These O
data O
indicate O
the O
presence O
of O
phenotypic O
, O
target O
, O
and O
sex O
differences O
in O
trigeminal O
ganglion O
primary O
afferent O
neurons O
. O

Dorsal O
striatopallidal O
system O
in O
anurans O
. O

The O
dorsal O
striatopallidal O
system O
of O
tetrapods O
consists O
of O
the O
dorsal B-BrainRegion
striatum I-BrainRegion
( O
caudate B-BrainRegion
- I-BrainRegion
putamen I-BrainRegion
in O
mammals O
) O
and O
the O
dorsal B-BrainRegion
pallidum I-BrainRegion
. O

Although O
the O
existence O
of O
striatal B-BrainRegion
and O
pallidal B-BrainRegion
structures I-BrainRegion
has O
been O
well O
documented O
in O
anuran O
amphibians O
, O
the O
exact O
boundaries O
of O
these O
structures O
have O
so O
far O
been O
a O
matter O
of O
debate O
. O

To O
delineate O
precisely O
the O
dorsal O
striatopallidal O
system O
of O
anurans O
, O
we O
used O
quantitative O
analysis O
of O
leucine O
- O
enkephalin O
immunohistochemistry O
( O
in O
Bombina O
orientalis O
, O
Discoglossus O
pictus O
, O
Xenopus O
laevis O
, O
and O
Hyla O
versicolor O
) O
, O
retrograde O
neurobiotin O
tracing O
studies O
( O
injections O
in O
the O
central O
and O
ventromedial O
thalamic O
nuclei O
in O
H O
. O

versicolor O
) O
, O
and O
double O
- O
labeling O
tracing O
studies O
( O
injections O
in O
the O
lateral O
forebrain O
bundle O
and O
the O
caudal O
striatum O
in O
B O
. O

orientalis O
) O
. O

Immunohistochemistry O
revealed O
that O
enkephalin O
- O
positive O
neurons O
are O
located O
mainly O
in O
the O
rostral B-BrainRegion
and I-BrainRegion
